FIT101,LIT101, MV101,P101,P102, AIT201,AIT202,AIT203,FIT201,Attack
0,749.6099,1,1,1,263.4581,8.449629,319.6873,0,0
0,749.1782,1,1,1,263.4581,8.449629,319.8667,0,0
0,749.1782,1,1,1,263.4581,8.449629,319.8667,0,0
0,749.2174,1,1,1,263.4581,8.449629,319.8667,0,0
0,749.2567,1,1,1,263.4581,8.449629,319.8667,0,0
0,749.5707,1,1,1,263.4581,8.449629,319.8667,0,0
0,749.4136,1,1,1,263.4581,8.449629,319.8667,0,0
0,749.4922,1,1,1,263.4581,8.449629,319.8667,0,0
0,749.4136,1,1,1,263.4581,8.449629,319.8667,0,0
0,749.2174,1,1,1,263.4581,8.449629,319.8667,0,0
0,749.4529,1,1,1,263.4581,8.449629,319.8667,0,0
0,749.8062,1,1,1,263.4581,8.449629,319.8667,0,0
0,749.5707,1,1,1,263.4581,8.449629,319.8667,0,0
0,749.3744,1,1,1,263.4581,8.449629,319.8667,0,0
0,749.6099,1,1,1,263.4581,8.449629,319.8667,0,0
0,749.4529,1,1,1,263.4581,8.449629,319.8667,0,0
0,749.4529,1,1,1,263.4581,8.449629,319.8667,0,0
0,749.6492,1,1,1,263.4581,8.447706,319.8667,0,0
0,749.6492,1,1,1,263.4581,8.447706,319.8667,0,0
0,749.0996,1,1,1,263.4581,8.447706,319.8667,0,0
0,749.2567,1,1,1,263.4581,8.447706,319.8667,0,0
0,749.4529,1,1,1,263.4581,8.447706,319.8667,0,0
0,749.2174,1,1,1,263.4581,8.447706,319.8667,0,0
0,749.2567,1,1,1,263.4581,8.447706,319.8667,0,0
0,749.6492,1,1,1,263.4581,8.447706,319.8667,0,0
0,749.4529,1,1,1,263.4581,8.448988,319.8667,0,0
0,749.5707,1,1,1,263.4581,8.448988,319.8667,0,0
0,749.2959,1,1,1,263.4581,8.448988,319.9692,0,0
0,749.1782,1,1,1,263.4581,8.448988,319.9692,0,0
0,749.2959,1,1,1,263.4581,8.448988,319.9692,0,0
0,749.6884,1,1,1,263.4581,8.448988,319.9692,0,0
0,749.4922,1,1,1,263.4581,8.449949,319.9692,0,0
0,749.8455,1,1,1,263.4581,8.449949,319.9692,0,0
0,749.8455,1,1,1,263.4581,8.449949,319.9692,0,0
0,749.4922,1,1,1,263.4581,8.449949,319.9692,0,0
0,749.7669,1,1,1,263.4581,8.449949,319.9692,0,0
0,749.4529,1,1,1,263.4581,8.449949,319.9692,0,0
0,749.2174,1,1,1,263.4581,8.449949,319.9692,0,0
0,749.3744,1,1,1,263.4581,8.449949,319.9692,0,0
0,749.2959,1,1,1,263.4581,8.449949,319.9692,0,0
0,749.2567,1,1,1,263.4581,8.449949,319.9692,0,0
0,749.2567,1,1,1,263.4581,8.449949,319.9692,0,0
0,748.9819,1,1,1,263.4581,8.449949,319.9692,0,0
0,748.9819,1,1,1,263.4581,8.449949,319.9692,0,0
0,748.8249,1,1,1,263.4581,8.449949,319.9692,0,0
0,748.7071,1,1,1,263.4581,8.449949,319.9692,0,0
0,748.3931,1,1,1,263.4581,8.449949,319.9692,0,0
0,748.7856,1,1,1,263.4581,8.449949,319.9692,0,0
0,748.7071,1,1,1,263.4581,8.449949,319.9692,0,0
0,748.7856,1,1,1,263.4581,8.449949,319.9692,0,0
0,748.8249,1,1,1,263.4581,8.449949,319.9692,0,0
0,748.8641,1,1,1,263.4581,8.449949,319.9692,0,0
0,748.8641,1,1,1,263.4581,8.449949,319.9692,0,0
0,748.8641,1,1,1,263.4581,8.449949,319.9692,0,0
0,748.8641,1,1,1,263.4581,8.449949,319.9692,0,0
0,748.6286,1,1,1,263.4581,8.449949,319.9692,0,0
0,748.6678,1,1,1,263.4581,8.449949,319.9692,0,0
0,749.2959,1,1,1,263.4581,8.449949,320.0974,0,0
0,749.2567,1,1,1,263.4581,8.449949,320.1743,0,0
0,749.2959,1,1,1,263.4581,8.449949,320.1743,0,0
0,748.8641,1,1,1,263.4581,8.449949,320.1743,0,0
0,749.3744,1,1,1,263.4581,8.449949,320.1743,0,0
0,749.2174,1,1,1,263.4581,8.449949,320.1743,0,0
0,749.4136,1,1,1,263.4581,8.449949,320.1743,0,0
0,749.3744,1,1,1,263.4581,8.449949,320.1743,0,0
0,749.4922,1,1,1,263.4581,8.449949,320.1743,0,0
0,749.4922,1,1,1,263.4581,8.449949,320.1743,0,0
0,749.2174,1,1,1,263.4581,8.449949,320.1743,0,0
0,749.0211,1,1,1,263.4581,8.449949,319.9949,0,0
0,748.9819,1,1,1,263.4581,8.449949,319.9949,0,0
0,749.2567,1,1,1,263.4901,8.449949,319.9949,0,0
0,749.3744,1,1,1,263.4901,8.449949,319.9949,0,0
0,749.2567,1,1,1,263.4901,8.449949,319.9949,0,0
0,749.2959,1,1,1,263.4901,8.449949,319.9949,0,0
0,749.4136,1,1,1,263.4901,8.449949,319.9949,0,0
0,749.3744,1,1,1,263.4901,8.449949,319.9949,0,0
0,749.2567,1,1,1,263.4901,8.449949,320.0718,0,0
0,749.0996,1,1,1,263.4901,8.449949,320.0718,0,0
0,749.4529,1,1,1,263.4901,8.449949,320.0718,0,0
0,749.4136,1,1,1,263.4901,8.448347,320.0718,0,0
0,749.4922,1,1,1,263.4901,8.448347,320.0718,0,0
0,749.8455,1,1,1,263.4901,8.448347,320.0718,0,0
0,749.9632,1,1,1,263.4901,8.446424,320.0718,0,0
0,749.8062,1,1,1,263.4901,8.446424,320.0718,0,0
0,749.8062,1,1,1,263.4901,8.446424,320.0718,0,0
0,749.9632,1,1,1,263.4901,8.446424,320.0718,0,0
0,750.0024,1,1,1,263.4901,8.446424,320.0718,0,0
0,750.0809,1,1,1,263.4901,8.446424,320.0718,0,0
0,750.4735,1,1,1,263.4901,8.446424,320.0718,0,0
0,750.395,1,1,1,263.4901,8.446424,320.2512,0,0
0,750.1595,1,1,1,263.4901,8.446424,320.3281,0,0
0,750.1987,1,1,1,263.4901,8.446424,320.3281,0,0
0,750.238,1,1,1,263.4901,8.446424,320.3281,0,0
0,750.1595,1,1,1,263.4901,8.446424,320.3281,0,0
0,749.8847,1,1,1,263.4901,8.446424,320.3281,0,0
0,749.5707,1,1,1,263.4901,8.446424,320.3281,0,0
0,749.6884,1,1,1,263.4901,8.446424,320.3281,0,0
0,749.9632,1,1,1,263.4901,8.446424,320.3281,0,0
0,749.4529,1,1,1,263.4901,8.446424,320.3281,0,0
0,749.2567,1,1,1,263.4901,8.446424,320.3281,0,0
0,749.5707,1,1,1,263.4901,8.449949,320.2256,0,0
0,749.8062,1,1,1,263.4901,8.452192,320.2256,0,0
0,749.6884,1,1,1,263.4901,8.452192,320.2256,0,0
0,749.6099,1,1,1,263.4901,8.452192,320.2256,0,0
0,749.6099,1,1,1,263.4901,8.452192,320.2256,0,0
0,749.4529,1,1,1,263.4901,8.449949,320.3538,0,0
0,749.4922,1,1,1,263.4901,8.449949,320.3538,0,0
0,749.4529,1,1,1,263.4901,8.449949,320.3538,0,0
0,749.2959,1,1,1,263.4901,8.449949,320.3538,0,0
0,749.2959,1,1,1,263.4901,8.449949,320.3538,0,0
0,749.6099,1,1,1,263.4901,8.449949,320.3538,0,0
0,749.4529,1,1,1,263.4901,8.449949,320.3538,0,0
0,749.3744,1,1,1,263.4901,8.449949,320.3538,0,0
0,749.6099,1,1,1,263.4901,8.449949,320.3538,0,0
0,749.5707,1,1,1,263.4901,8.449949,320.3538,0,0
0,749.0604,1,1,1,263.4901,8.449949,320.3538,0,0
0,749.1782,1,1,1,263.4901,8.449949,320.3538,0,0
0,749.0996,1,1,1,263.4901,8.449949,320.3538,0,0
0,748.8249,1,1,1,263.4901,8.449949,320.3538,0,0
0,748.8641,1,1,1,263.4901,8.449949,320.3538,0,0
0,749.1782,1,1,1,263.4901,8.449949,320.3538,0,0
0,749.2567,1,1,1,263.4901,8.449949,320.3538,0,0
0,749.2959,1,1,1,263.4901,8.449949,320.3538,0,0
0,749.0996,1,1,1,263.4901,8.449949,320.3538,0,0
0,749.2959,1,1,1,263.4901,8.449949,320.3538,0,0
0,749.4136,1,1,1,263.4901,8.449949,320.3538,0,0
0,749.2567,1,1,1,263.4901,8.449949,320.3538,0,0
0,749.0996,1,1,1,263.4901,8.449949,320.3538,0,0
0,749.1782,1,1,1,263.4901,8.449949,320.3538,0,0
0,749.1782,1,1,1,263.4901,8.449949,320.3538,0,0
0,749.1782,1,1,1,263.4901,8.449949,320.3538,0,0
0,749.0604,1,1,1,263.4901,8.449949,320.3538,0,0
0,749.2174,1,1,1,263.4901,8.449949,320.3538,0,0
0,749.1782,1,1,1,263.4901,8.449949,320.3538,0,0
0,748.8641,1,1,1,263.4901,8.449949,320.3538,0,0
0,748.7856,1,1,1,263.4901,8.449949,320.3538,0,0
0,748.8249,1,1,1,263.4901,8.449949,320.3538,0,0
0,748.5894,1,1,1,263.4901,8.449949,320.3538,0,0
0,748.7071,1,1,1,263.4901,8.449949,320.3538,0,0
0,748.7071,1,1,1,263.4901,8.449949,320.3538,0,0
0,748.7071,1,1,1,263.4901,8.449949,320.3538,0,0
0,748.7071,1,1,1,263.4901,8.449949,320.3538,0,0
0,748.8249,1,1,1,263.4901,8.449949,320.3538,0,0
0,748.6286,1,1,1,263.4901,8.449949,320.3538,0,0
0,748.9819,1,1,1,263.4901,8.449949,320.3538,0,0
0,749.2959,1,1,1,263.4901,8.449949,320.3538,0,0
0,748.6678,1,1,1,263.4901,8.449949,320.3538,0,0
0,748.4716,1,1,1,263.4901,8.449949,320.3538,0,0
0,748.9819,1,1,1,263.4901,8.449949,320.3538,0,0
0,749.0604,1,1,1,263.4901,8.449949,320.3538,0,0
0,748.9034,1,1,1,263.4901,8.449949,320.3538,0,0
0,749.0604,1,1,1,263.4901,8.449949,320.3538,0,0
0,749.0604,1,1,1,263.4901,8.449949,320.4819,0,0
0,748.8641,1,1,1,263.4901,8.449949,320.4819,0,0
0,749.0211,1,1,1,263.4901,8.449949,320.4819,0,0
0,749.2959,1,1,1,263.4901,8.449949,320.4819,0,0
0,749.2174,1,1,1,263.4901,8.449949,320.4819,0,0
0,749.4136,1,1,1,263.4901,8.449949,320.4819,0,0
0,749.7669,1,1,1,263.4901,8.449949,320.4819,0,0
0,749.4529,1,1,1,263.4901,8.449949,320.4819,0,0
0,749.5707,1,1,1,263.4901,8.449949,320.4819,0,0
0,749.6099,1,1,1,263.4901,8.449949,320.4819,0,0
0,749.3744,1,1,1,263.4901,8.449949,320.4819,0,0
0,749.1782,1,1,1,263.4901,8.449949,320.4819,0,0
0,749.4529,1,1,1,263.4901,8.449949,320.4819,0,0
0,749.6492,1,1,1,263.4901,8.449949,320.4819,0,0
0,749.2959,1,1,1,263.4901,8.449949,320.4819,0,0
0,749.4529,1,1,1,263.4901,8.449949,320.4819,0,0
0,749.4922,1,1,1,263.4901,8.449949,320.4819,0,0
0,749.2959,1,1,1,263.4901,8.449949,320.4819,0,0
0,749.6492,1,1,1,263.4901,8.449949,320.4819,0,0
0,749.8455,1,1,1,263.4901,8.449949,320.4819,0,0
0,749.4136,1,1,1,263.4901,8.449949,320.4819,0,0
0,749.4529,1,1,1,263.4901,8.449949,320.4819,0,0
0,749.6492,1,1,1,263.4901,8.449949,320.4819,0,0
0,749.4136,1,1,1,263.4901,8.451231,320.4819,0,0
0,749.3744,1,1,1,263.4901,8.451231,320.4819,0,0
0,749.0604,1,1,1,263.4901,8.451231,320.4819,0,0
0,749.4922,1,1,1,263.4901,8.451231,320.4819,0,0
0,749.2567,1,1,1,263.4901,8.451231,320.5076,0,0
0,749.0996,1,1,1,263.4901,8.451231,320.5076,0,0
0,749.3744,1,1,1,263.4901,8.451231,320.6357,0,0
0,749.6099,1,1,1,263.4901,8.451231,320.6357,0,0
0,749.1782,1,1,1,263.4901,8.451231,320.6357,0,0
0,749.0996,1,1,1,263.4901,8.451231,320.6357,0,0
0,748.9819,1,1,1,263.4901,8.451231,320.6357,0,0
0,749.0996,1,1,1,263.4901,8.451231,320.6357,0,0
0,749.0604,1,1,1,263.4901,8.451231,320.6357,0,0
0,748.8641,1,1,1,263.4901,8.451231,320.6357,0,0
0,748.9819,1,1,1,263.4901,8.451231,320.5845,0,0
0,749.1782,1,1,1,263.4901,8.451231,320.5845,0,0
0,748.9819,1,1,1,263.4901,8.451231,320.5845,0,0
0,748.9034,1,1,1,263.4901,8.451231,320.5845,0,0
0,749.0604,1,1,1,263.4901,8.451231,320.5845,0,0
0,748.9034,1,1,1,263.4901,8.451231,320.5845,0,0
0,749.1782,1,1,1,263.4901,8.451231,320.5845,0,0
0,749.0211,1,1,1,263.4901,8.449629,320.7126,0,0
0,749.2959,1,1,1,263.4901,8.449308,320.7126,0,0
0,749.2174,1,1,1,263.4901,8.448027,320.7126,0,0
0,749.0996,1,1,1,263.4901,8.448027,320.7126,0,0
0,748.8641,1,1,1,263.4901,8.448027,320.7126,0,0
0,749.2567,1,1,1,263.4901,8.448027,320.7126,0,0
0,748.9819,1,1,1,263.4901,8.448027,320.7126,0,0
0,748.8641,1,1,1,263.4901,8.448027,320.7126,0,0
0,749.2567,1,1,1,263.4901,8.451231,320.7126,0,0
0,749.2567,1,1,1,263.4901,8.451231,320.7126,0,0
0,749.0604,1,1,1,263.4901,8.451231,320.7126,0,0
0,749.2174,1,1,1,263.4901,8.451231,320.7126,0,0
0,749.2174,1,1,1,263.4901,8.451231,320.7126,0,0
0,748.9819,1,1,1,263.4901,8.451231,320.7126,0,0
0,749.0996,1,1,1,263.4901,8.451231,320.7126,0,0
0,748.9819,1,1,1,263.4901,8.451231,320.7126,0,0
0,748.9034,1,1,1,263.4901,8.451231,320.7126,0,0
0,748.9034,1,1,1,263.4901,8.451231,320.7126,0,0
0,749.0604,1,1,1,263.4901,8.448027,320.7126,0,0
0,748.7071,1,1,1,263.4901,8.448027,320.7126,0,0
0,748.7071,1,1,1,263.4901,8.448027,320.7126,0,0
0,749.0996,1,1,1,263.4901,8.448027,320.7126,0,0
0,749.1782,1,1,1,263.4901,8.448027,320.7126,0,0
0,748.8249,1,1,1,263.4901,8.448027,320.7126,0,0
0,749.4136,1,1,1,263.4901,8.448027,320.7126,0,0
0,749.4136,1,1,1,263.4901,8.448027,320.7126,0,0
0,749.1782,1,1,1,263.4901,8.448027,320.7126,0,0
0,749.2959,1,1,1,263.4901,8.448027,320.7126,0,0
0,749.3744,1,1,1,263.4901,8.448027,320.7126,0,0
0,749.2174,1,1,1,263.4901,8.448027,320.7126,0,0
0,748.9034,1,1,1,263.4901,8.448027,320.7126,0,0
0,748.9034,1,1,1,263.4901,8.449629,320.7126,0,0
0,748.9819,1,1,1,263.4901,8.45059,320.7126,0,0
0,749.0211,1,1,1,263.4901,8.45059,320.7126,0,0
0,748.9819,1,1,1,263.4901,8.45059,320.7126,0,0
0,748.8249,1,1,1,263.4901,8.45059,320.7126,0,0
0,748.6286,1,1,1,263.4901,8.45059,320.7126,0,0
0,748.9034,1,1,1,263.4901,8.45059,320.7126,0,0
0,748.6286,1,1,1,263.4901,8.45059,320.8921,0,0
0,748.2361,1,1,1,263.4901,8.453794,320.9946,0,0
0,748.4323,1,1,1,263.4901,8.453794,320.9946,0,0
0,748.1183,1,1,1,263.4901,8.453794,320.9946,0,0
0,748.2753,1,1,1,263.4901,8.449308,320.9946,0,0
0,748.4716,1,1,1,263.4901,8.448347,320.969,0,0
0,748.3146,1,1,1,263.4901,8.448347,320.8408,0,0
0,748.1968,1,1,1,263.4901,8.448347,320.8408,0,0
0,748.1968,1,1,1,263.4901,8.448347,320.8408,0,0
0,748.3931,1,1,1,263.4901,8.448347,320.8408,0,0
0,748.1183,1,1,1,263.4901,8.448347,320.8408,0,0
0,748.2361,1,1,1,263.4901,8.448347,320.8408,0,0
0,748.3146,1,1,1,263.4901,8.448347,320.8408,0,0
0,748.2361,1,1,1,263.4901,8.448347,320.8408,0,0
0,747.8828,1,1,1,263.4901,8.448347,320.8408,0,0
0,748.079,1,1,1,263.4901,8.448347,320.8408,0,0
0,747.8436,1,1,1,263.4901,8.449629,320.8408,0,0
0,747.8828,1,1,1,263.4901,8.449629,320.8408,0,0
0,747.9221,1,1,1,263.4901,8.449629,320.8408,0,0
0,747.7258,1,1,1,263.4901,8.449629,320.8408,0,0
0,747.8828,1,1,1,263.4901,8.449629,320.8408,0,0
0,748.0398,1,1,1,263.4901,8.449629,320.9946,0,0
0,748.1968,1,1,1,263.4901,8.450911,321.0715,0,0
0,748.079,1,1,1,263.4901,8.450911,321.0715,0,0
0,747.8828,1,1,1,263.4901,8.450911,321.0715,0,0
0,748.2361,1,1,1,263.4901,8.452513,321.0715,0,0
0,748.3146,1,1,1,263.4901,8.452513,321.0715,0,0
0,748.1183,1,1,1,263.4901,8.452513,320.969,0,0
0,748.079,1,1,1,263.4901,8.452513,320.8152,0,0
0,748.3146,1,1,1,263.4901,8.452513,320.8152,0,0
0,748.4323,1,1,1,263.4901,8.452513,320.8152,0,0
0,748.2753,1,1,1,263.4901,8.452513,320.8152,0,0
0,748.0398,1,1,1,263.4901,8.452513,320.9434,0,0
0,748.1183,1,1,1,263.4901,8.452513,320.9434,0,0
0,748.4323,1,1,1,263.4901,8.452513,320.9434,0,0
0,748.1968,1,1,1,263.4901,8.452513,320.9434,0,0
0,748.4323,1,1,1,263.4901,8.452513,320.9434,0,0
0,748.4716,1,1,1,263.4901,8.452513,320.9434,0,0
0,748.5894,1,1,1,263.4901,8.452513,320.9434,0,0
0,748.7856,1,1,1,263.4901,8.452513,320.9434,0,0
0,748.6286,1,1,1,263.4901,8.452513,320.9434,0,0
0,748.5109,1,1,1,263.4901,8.452513,320.9434,0,0
0,748.6286,1,1,1,263.4901,8.452513,320.9434,0,0
0,748.8641,1,1,1,263.4901,8.452513,320.9434,0,0
0,748.8641,1,1,1,263.4901,8.452513,320.9434,0,0
0,748.9819,1,1,1,263.4901,8.452513,320.9434,0,0
0,748.9034,1,1,1,263.4901,8.452513,320.9434,0,0
0,748.9034,1,1,1,263.4901,8.452513,320.9434,0,0
0,749.4136,1,1,1,263.4901,8.452513,320.9434,0,0
0,749.2174,1,1,1,263.4901,8.452513,320.9434,0,0
0,748.9819,1,1,1,263.4901,8.452513,320.9434,0,0
0,749.4529,1,1,1,263.4901,8.452513,320.969,0,0
0,749.4136,1,1,1,263.4901,8.452513,321.0203,0,0
0,749.1782,1,1,1,263.4901,8.452513,321.0203,0,0
0,749.4529,1,1,1,263.4901,8.452513,321.0203,0,0
0,749.4922,1,1,1,263.4901,8.449949,321.0203,0,0
0,749.2174,1,1,1,263.4901,8.449949,321.0203,0,0
0,749.2567,1,1,1,263.4901,8.449949,321.0203,0,0
0,749.2174,1,1,1,263.4901,8.449949,321.0203,0,0
0,748.8641,1,1,1,263.4901,8.449949,321.0203,0,0
0,749.0211,1,1,1,263.4901,8.449949,321.1997,0,0
0,749.0211,1,1,1,263.4901,8.449949,321.1997,0,0
0,748.4716,1,1,1,263.4901,8.449949,321.1997,0,0
0,748.4716,1,1,1,263.4901,8.449949,321.1997,0,0
0,748.5109,1,1,1,263.4901,8.449949,321.1997,0,0
0,748.1968,1,1,1,263.4901,8.449949,321.1997,0,0
0,748.3931,1,1,1,263.4901,8.449949,321.1997,0,0
0,748.2753,1,1,1,263.4901,8.449949,321.1997,0,0
0,748.079,1,1,1,263.4901,8.449949,321.1997,0,0
0,748.079,1,1,1,263.4901,8.449949,321.1997,0,0
0,747.8828,1,1,1,263.4901,8.449949,321.1997,0,0
0,747.8828,1,1,1,263.5863,8.449949,321.1997,0,0
0,748.2361,1,1,1,263.5863,8.449949,321.1997,0,0
0,747.8828,1,2,1,263.5863,8.449949,321.1997,0,0
0,748.2361,1,2,1,263.5863,8.449949,321.1997,0,0
0,748.2361,1,2,1,263.5863,8.449949,321.1997,0,0
0,748.3931,1,2,1,263.5863,8.449949,321.1997,0.0907314,0
0,748.7071,1,2,1,263.5863,8.449949,321.1997,0.2893666,0
0,748.8641,1,2,1,264.8039,8.449949,321.1997,0.6161535,0
0,748.5109,1,2,1,265.0923,8.449949,321.6355,0.9503732,0
0,748.6678,1,2,1,265.3486,8.449308,321.9944,1.378016,0
0,748.6286,1,2,1,265.5409,8.445784,322.507,1.785282,0
0,748.4323,1,2,1,265.5409,8.445784,323.4043,2.04261,0
0,748.3931,1,2,1,265.5409,8.441298,324.0707,2.218307,0
0,748.2361,1,2,1,265.5409,8.439375,325.0449,2.316855,0
0,748.2753,1,2,1,265.7652,8.43553,326.2241,2.383366,0
0,748.0398,1,2,1,266.0856,8.431364,326.9674,2.421811,0
0,747.7258,1,2,1,266.0856,8.425276,328.2235,2.445391,0
0,747.8043,1,2,1,265.1884,8.42111,329.2745,2.461923,0
0,747.2155,1,2,1,265.1884,8.415342,330.1974,2.462564,0
0,746.8622,1,2,1,264.9641,8.412779,330.9408,2.462564,0
0,746.666,1,2,1,264.9641,8.409254,331.838,2.462564,0
0,746.0771,1,2,1,265.2845,8.400282,332.2481,2.462564,0
0,745.6846,1,2,1,265.3807,8.397718,332.6583,2.462564,0
0,745.1351,1,2,1,265.3807,8.393553,333.2479,2.462179,0
0,744.6641,1,2,1,265.3807,8.390348,333.2479,2.462179,0
0,743.879,1,2,1,264.9,8.388426,333.6837,2.462179,0
0,743.5258,1,2,1,264.6437,8.387144,333.6837,2.462307,0
0,742.6229,1,2,1,264.4514,8.38426,334.1451,2.463461,0
0,742.3481,1,2,1,264.2912,8.380735,334.1451,2.463461,0
0,741.9949,1,2,1,264.2912,8.380735,334.1451,2.463461,0
0,741.4846,1,2,1,264.2912,8.376249,334.2476,2.463461,0
0,740.8566,1,2,1,264.2912,8.376249,334.4014,2.463333,0
0,740.307,1,2,1,264.2271,8.376249,334.4014,2.462179,0
0,739.836,1,2,1,264.2271,8.376249,334.4014,2.46141,0
0,739.2079,1,2,1,264.2271,8.376249,334.4014,2.46141,0
0,738.6584,1,2,1,264.163,8.376249,334.4014,2.46141,0
0,738.1089,1,2,1,263.9708,8.376249,334.4014,2.46141,0
0,737.363,1,2,1,263.9067,8.376249,334.4014,2.462307,0
0,737.1276,1,2,1,263.9067,8.373686,334.4014,2.462307,0
0,737.049,1,2,1,263.9067,8.373686,334.4014,2.463461,0
0,736.3032,1,2,1,263.9067,8.373686,334.4014,2.465383,0
0,735.7144,1,2,1,263.9067,8.373686,334.4014,2.465383,0
0,735.8715,1,2,1,263.7785,8.373686,334.4014,2.461667,0
0,735.3611,1,2,1,263.7785,8.373686,334.4014,2.46141,0
0,734.8901,1,2,1,263.5863,8.373686,334.4014,2.46141,0
0,734.6938,1,2,1,263.5222,8.373686,334.4014,2.46141,0
0,734.4976,1,2,1,263.5222,8.373686,334.4014,2.46141,0
0,734.4976,1,2,1,263.5222,8.373686,334.4014,2.46141,0
0,733.7518,1,2,1,263.5222,8.373686,334.4014,2.458719,0
0,732.5742,1,2,1,263.5222,8.373686,334.1964,2.458719,0
0,732.9275,1,2,1,263.5222,8.373686,334.1964,2.458719,0
0,732.2602,1,2,1,263.5222,8.373686,334.1964,2.458719,0
0,731.9854,1,2,1,263.5222,8.373686,334.1964,2.460257,0
0,731.4752,1,2,1,263.5222,8.373686,334.1964,2.460898,0
0,731.0826,1,2,1,263.5222,8.373686,334.1964,2.461923,0
0,730.5723,1,2,1,263.5222,8.371443,334.1964,2.462564,0
0,729.434,1,2,1,263.5222,8.371443,334.1964,2.462564,0
0,728.9237,1,2,1,263.5222,8.371443,334.1964,2.461923,0
0,728.7275,1,2,1,263.5222,8.371443,334.1964,2.46077,0
0,727.8639,1,2,1,263.5222,8.371443,334.0425,2.46077,0
0,727.4714,1,2,1,263.5222,8.371443,334.0425,2.460001,0
0,726.8433,1,2,1,263.5222,8.371443,334.0425,2.458463,0
0,726.176,1,2,1,263.5222,8.371443,334.0425,2.458463,0
0,725.6657,1,2,1,263.5222,8.371443,334.0425,2.458463,0
0,724.8807,1,2,1,263.5222,8.371443,334.0425,2.458463,0
0,724.5274,1,2,1,263.5222,8.371443,334.0425,2.458463,0
0,723.9386,1,2,1,263.5222,8.371443,333.735,2.458463,0
0,723.3105,1,2,1,263.5222,8.371443,333.735,2.458463,0
0,722.761,1,2,1,263.5222,8.371443,333.735,2.458463,0
0,721.819,1,2,1,263.362,8.371443,333.735,2.458463,0
0,721.1517,1,2,1,263.362,8.371443,333.735,2.459616,0
0,720.6807,1,2,1,263.362,8.371443,333.735,2.459616,0
0,720.1703,1,2,1,263.362,8.371443,333.735,2.459616,0
0,719.6208,1,2,1,263.362,8.373045,333.735,2.458976,0
0,719.032,1,2,1,263.362,8.374006,333.735,2.458335,0
0,718.6788,1,2,1,263.362,8.374006,333.735,2.458335,0
0,717.9329,1,2,1,263.362,8.374006,333.735,2.460001,0
0,717.2656,1,2,1,263.362,8.374006,333.735,2.46141,0
0,716.5591,1,2,1,263.362,8.374006,333.735,2.46141,0
0,715.931,1,2,1,263.362,8.374006,333.735,2.46141,0
0,715.774,1,2,1,263.362,8.374006,333.735,2.46141,0
0,715.0675,1,2,1,263.362,8.374006,333.6581,2.46141,0
0,714.3217,1,2,1,263.362,8.374006,333.6581,2.46141,0
0,713.6937,1,2,1,263.362,8.374006,333.6581,2.458847,0
0,713.3796,1,2,1,263.362,8.374006,333.6581,2.458847,0
0,712.8301,1,2,1,263.362,8.374006,333.6581,2.458847,0
0,712.1628,1,2,1,263.362,8.374006,333.6581,2.458847,0
0,711.5347,1,2,1,263.362,8.374006,333.6581,2.458847,0
0,711.3777,1,2,1,263.362,8.374006,333.6581,2.458847,0
0,711.2207,1,2,1,263.362,8.374006,333.6581,2.458847,0
0,710.632,1,2,1,263.362,8.374006,333.6581,2.459616,0
0,710.5534,1,2,1,263.362,8.374006,333.6581,2.461026,0
0,710.0039,1,2,1,263.362,8.374006,333.6581,2.461026,0
0,710.0039,1,2,1,263.362,8.374006,333.6581,2.461026,0
0,709.8076,1,2,1,263.362,8.374006,333.6581,2.461026,0
0,709.6899,1,2,1,263.362,8.374006,333.6581,2.461026,0
0,708.9048,1,2,1,263.362,8.374006,333.6581,2.46077,0
0,708.4338,1,2,1,263.362,8.374006,333.6581,2.45936,0
0,708.1198,1,2,1,263.362,8.374006,333.6581,2.45936,0
0,707.4917,1,2,1,263.362,8.374006,333.6581,2.45936,0
0,706.7067,1,2,1,263.362,8.374006,333.6581,2.45936,0
0,705.8431,1,2,1,263.362,8.374006,333.6581,2.45936,0
0,705.0973,1,2,1,263.362,8.374006,333.6581,2.45936,0
0,704.587,1,2,1,263.362,8.374006,333.6581,2.460257,0
0,704.116,1,2,1,263.362,8.374006,333.6581,2.46077,0
0,703.3702,1,2,1,263.362,8.374006,333.6581,2.46077,0
0,702.7814,1,2,1,263.362,8.374006,333.4273,2.460641,0
0,701.7216,1,2,1,263.362,8.374006,333.4273,2.460129,0
0,701.1328,1,2,1,263.362,8.374006,333.4273,2.460129,0
0,700.2692,1,2,1,263.362,8.374006,333.4273,2.45936,0
0,699.6412,1,2,1,263.362,8.374006,333.4273,2.458976,0
0,699.2094,1,2,1,263.362,8.374006,333.2992,2.458976,0
0,698.9739,1,2,1,263.2018,8.374006,333.2479,2.458976,0
0,698.5814,1,2,1,263.2018,8.374006,333.2479,2.458976,0
0,698.5028,1,2,1,263.2018,8.374006,333.2479,2.456412,0
0,698.6206,1,2,1,263.2018,8.374006,333.2479,2.456412,0
0,697.4037,1,2,1,263.2018,8.374006,333.2479,2.456412,0
0,697.4037,1,2,1,263.2018,8.374006,333.2479,2.456412,0
0,697.2468,1,2,1,263.2018,8.374006,333.2479,2.456412,0
0,696.3439,1,2,1,263.2018,8.374006,333.2479,2.456412,0
0,696.0299,1,2,1,263.2018,8.374006,333.2479,2.456412,0
0,695.9514,1,2,1,263.2018,8.374006,333.2479,2.456412,0
